,text,Label,created_at
9201,favorite part of spiderman no way home?,neg,2022-03-28T03:30:45+00:00
9202,andrew garfield should have been nominated for best supporting actor for spiderman: no way home. oscars spidermannowayhom,neg,2022-03-28T03:29:52+00:00
9203,as you wont win spiderman no was home lpm aaaakaaaaa,neg,2022-03-28T03:29:46+00:00
9204,hear me out new movie idea. its like spiderman no way home but its will smith trying to make people forget he bitch slapped chris rock,neg,2022-03-28T03:27:59+00:00
9205,im very happy with my decision to watch spiderman no way home instead of the oscars based on what ive read about the ceremony.,pos,2022-03-28T03:26:14+00:00
9206,all among s won spiderman no way home or cinderella to end up winning thi,neg,2022-03-28T03:25:19+00:00
9207,somebody tell me how dune won best visual effects over shang chi and spiderman no way home???,pos,2022-03-28T03:24:51+00:00
9208,why so much uproar for this andrew garfield?be it .. he made spiderman now in no way home and that more or that is why he is everywhere?forgive if you dont hahaha,neg,2022-03-28T03:23:45+00:00
9209,ni spiderman no way hom,neg,2022-03-28T03:23:05+00:00
9210,oscar i want avengers endgame to win or spider man no way hom,neg,2022-03-28T03:18:54+00:00
9211,well congratulations but for my pleasure spiderman no way home she had to win the truth.,pos,2022-03-28T03:18:07+00:00
9212,"oscarcheermoment was an oscar created exclusively to reward spiderman no way home ... and takes it ""flashing to speed force"" in zack snyders justice league by popular vote.",pos,2022-03-28T03:16:43+00:00
9213,recreating spidermans meme after spiderman no way home is one thing but recreating batmans meme is another.again we see competing with the oscar,pos,2022-03-28T03:15:14+00:00
9214,as of now i havent received a spider man no way home award yet,pos,2022-03-28T03:14:55+00:00
9215,how the fuck spiderman no way home place? this is why people dont watch the oscar,neg,2022-03-28T03:14:53+00:00
9216,andrew garfield does not earn with tick tick boom or with not i am in spiderman: no way home.qu sad oscar,neg,2022-03-28T03:14:12+00:00
9217,it is a shame of the oscars awards first was a tongazo to spiderman no way home in clear lists and then they won the award for best actor to andrew garfield.its a theft,pos,2022-03-28T03:13:33+00:00
9218,idgaf like for me spiderman no way home took that oscar home tonight,pos,2022-03-28T03:13:06+00:00
9219,"armedyofthedead gan the oscarfanfavorite.
super a spiderman: no way home.
what do you think?",neg,2022-03-28T03:13:02+00:00
9220,panama or spiderman no way home? fawwwwwwk cant decid,neg,2022-03-28T03:12:51+00:00
9221,in my soul and heart no movie is going to beat spiderman no way home because i didnt even start crying with emotion like when i was little can timothy chamame cause that?jam,neg,2022-03-28T03:10:04+00:00
9222,movies to get out of the step just yesterday v spiderman no way hom,neg,2022-03-28T03:09:53+00:00
9223,going to see jujutsu kaisen has been one of the best experiences ive seen watching a movie in the cinema with spiderman no way home really recommend that if you have the opportunity to go see her on the big screen you do it the experience changes a lot,pos,2022-03-28T03:09:17+00:00
9224,alternative final of spiderman no way home: peter: che doc can you make everyone forget my less my aunt mary jane and the bostero ned?era: give it * fulfills the spell and there is no kilombo with other universes * end,neg,2022-03-28T03:07:52+00:00
9225,"oscars fan favorite
spider man no way hom",neg,2022-03-28T03:07:03+00:00
9226,oscars spiderman no way hom,neg,2022-03-28T03:05:19+00:00
9227,spiderman no way home cannot win if it is the worst in effects.you see the false one kilometer and green screen in every fonto,neg,2022-03-28T03:04:31+00:00
9228,suddenly this year i am surprised with this one and spiderman does not go home different stories and different execution ...,pos,2022-03-28T03:02:56+00:00
9229,"hes my favorite spiderman ever his wonderful soul just shines through and i cry with his gut-wrenching performance on no way home.
imacrybaby
andrewgarfieldisatreasur",pos,2022-03-28T03:01:40+00:00
9230,ver spiderman no way home otra vez gt;gt;gt;,neg,2022-03-28T02:58:28+00:00
9231,spiderman no was home ten to win,neg,2022-03-28T02:53:24+00:00
9232,spiderman no way home does not deserve to stay in fourth place is tremendous movie god,pos,2022-03-28T02:52:48+00:00
9233,competes with the avengers scene in endgame and the three spiderman of no way hom,neg,2022-03-28T02:52:33+00:00
9234,the batman is not boring is only different from no way home and comparison or makes sense to see the differences (spiderman is the third installment of a universe of more than years is promoted with the multiverse and the other spiderman appear),neg,2022-03-28T02:52:14+00:00
9235,oscars fan favorite spider man no way hom,neg,2022-03-28T02:51:25+00:00
9236,"im not watching: ""spiderman: no way home"" im also not crying. youre crying.",neg,2022-03-28T02:48:00+00:00
9237,. spider man no way home had a blast watching this movie with the guys at th,pos,2022-03-28T02:47:45+00:00
9238,oscar de spiderman no way hom,pos,2022-03-28T02:46:51+00:00
9239,just watched all of spiderman no way home in a tiktok live lmao,neg,2022-03-28T02:46:24+00:00
9240,"by when ""spiderman no way home""?",neg,2022-03-28T02:45:23+00:00
9241,the army of the dead of zack snyder takes the oscarfanfavorite.super in cinderella voting minamata and spiderman: no way home.oscar,pos,2022-03-28T02:44:27+00:00
9242,now do endgame....oh wait that would fit your narrative spider man no way home? nope cant do that either....sure you can look like a genius when you cherry pick the fact,neg,2022-03-28T02:43:27+00:00
9243,i dont know if i am alone but spiderman no way home has been the one who has raised the most money throughout the pandemic period and should be the winner of this award because it is imperable that has been the favorite of the public.although for my batman at the cinema level it is well above.,pos,2022-03-28T02:43:27+00:00
9244,passing spiderman no way home is almost a witch,neg,2022-03-28T02:42:17+00:00
9245,no way home on the other hand frankly banks on the nostalgia of the old spiderman movies to get you more invested imo its a pretty stupid movie wrapping up a plot point that should have been finished in homecoming the nostalgia does nothing for m,neg,2022-03-28T02:42:03+00:00
9246,there aint no damn way a movie like this won over spiderman no way hom,neg,2022-03-28T02:41:14+00:00
9247,every time i watch no way home i still cant believe what im seeing. i cant believe we were given this movie. its peak cinema. spidermannowayhome spiderman,neg,2022-03-28T02:40:45+00:00
9248,"remember when cindirella was winning spiderman no way home to win at the oscarfansfavorite?
remember when spiderman no way home i achieved it and the super?well gain armyofthedead: u",neg,2022-03-28T02:39:42+00:00
9249,che does not want to distrust the awards but the volume they made to spiderman no way home in at least lities is furri,neg,2022-03-28T02:38:26+00:00
9250,in years everyone will remember the iconic spiderman no way home but no one will remember flash the joke tells itself oscar,pos,2022-03-28T02:36:39+00:00
9251,ok im sorry but spiderman no way home not winning fan favorite film is a crime and people should be locked up. oscar,neg,2022-03-28T02:36:25+00:00
9252,theres a huge plot hole in spiderman no way home. are we all to seriously believe that there is only one person in the main mcu named peter parker in new york? it could have been any other peter parker how did they know it was that peter parker?,neg,2022-03-28T02:35:57+00:00
9253,spider man no way home oscars fan favorit,pos,2022-03-28T02:35:31+00:00
9254,spiderman: no way home of number at oscars fan favorite is a total joke.,neg,2022-03-28T02:34:55+00:00
9255,porchart to say that the young man does not know what good kkk who understands and audience the public and pbico wants zack snyder justice league and spiderman in the way home in oscar ya haha oscarnoglobooplay restorethesndyrsers,pos,2022-03-28T02:33:58+00:00
9256,alias million views crossed inactive hours lone rampeesindi trailer inka evening lopu easy hindi vers,pos,2022-03-28T02:31:48+00:00
9257,"they stole the moment when andrew should receive scar on behalf of ""spiderman no way home"" as osarsfanfavorit",neg,2022-03-28T02:29:55+00:00
9258,manifesting spiderman no way hom,neg,2022-03-28T02:29:40+00:00
9259,spiderman no way home hopefully oscars gaine fan fan,neg,2022-03-28T02:29:31+00:00
9260,what a joke and the worst of all is that spiderman no way home had stayed in the fourth plac,neg,2022-03-28T02:29:00+00:00
9261,i dont understand how they won best visual effects ahead of no time to die and spiderman: no way hom,pos,2022-03-28T02:28:59+00:00
9262,i loved spiderman: no way home but i do hold a grudge against it. only because it made west side story (the best movie of ) flop,neg,2022-03-28T02:28:25+00:00
9263,spider man no way home youre a winner to m,pos,2022-03-28T02:27:41+00:00
9264,i just watched spiderman: no way home i can finally be on twitter again,neg,2022-03-28T02:27:20+00:00
9265,it should be spiderman no way home won,neg,2022-03-28T02:27:01+00:00
9266,a cock are telling me that this movie has won spiderman no way home?uf how stinks robberi,neg,2022-03-28T02:25:46+00:00
9267,what do you think they have stolen spiderman no way home in the oscars i dont car,pos,2022-03-28T02:25:12+00:00
9268,i cant accept it i had to win spiderman no way home oscar,pos,2022-03-28T02:25:00+00:00
9269,spiderman no way home and cinderella got rigged but its okay,neg,2022-03-28T02:24:37+00:00
9270,this has to be a joke.you have to choose spiderman no way home and choose this basophia.these awards are worthless.,neg,2022-03-28T02:23:43+00:00
9271,spider man no way home rob,pos,2022-03-28T02:23:29+00:00
